codLocaleProgetto,ocStatoProgetto,ocCodCategoriaSpesa,longitude,latitude,codTemaSintetico
7PUA0608.19,Concluso,93,17.9679983,40.1514062,6
7PUA0608.192,Concluso,092:::093,18.3314973,39.889496,6
7PUA0608.193,Concluso,092:::093,17.9926137,40.0558508,6
7PUA0608.194,Concluso,092:::093,16.8718715,41.1171432,6
7PUA0608.196,Concluso,092:::093,15.4610329,41.1034937,6
7PUA0608.2,In corso,93,16.8718715,41.1171432,6
7PUA0608.20,Concluso,93,16.6735966,41.1866839,6
7PUA0608.20,Concluso,93,16.22868,41.1382473,6
7PUA0608.202,Concluso,092:::093,15.3531516,41.8627993,6
7PUA0608.204,Concluso,092:::093,18.2566556,40.1611666,6
7PUA0608.205,In corso,93,16.8718715,41.1171432,6
7PUA0608.207,Concluso,93,16.1767489,41.8824764,6
7PUA0608.208,Concluso,93,17.2985559,40.9525166,6
7PUA0608.209,Concluso,93,18.1614562,39.9271133,6
7PUA0608.21,In corso,93,18.3520118,39.8315888,6
7PUA0608.21,In corso,93,18.16984,40.35791,6
7PUA0608.211,Concluso,93,17.9926137,40.0558508,6
7PUA0608.212,Concluso,93,16.0127759,41.9468998,6
7PUA0608.213,Concluso,93,18.1750161,40.3515155,6
7PUA0608.214,Concluso,93,18.2972033,39.858938,6
7PUA0608.216,Concluso,93,16.4178334,41.2774857,6
7PUA0608.217,In corso,93,17.4203669,40.536876,6
7PUA0608.218,Concluso,93,18.3819674,39.9868926,6
7PUA0608.22,Concluso,93,15.4431286,41.7855459,6
7PUA0608.221,Concluso,93,17.9417616,40.6327278,6
7PUA0608.224,Concluso,93,18.2130205,39.9580705,6
7PUA0608.225,Concluso,93,16.4837252,41.1172905,6
7PUA0608.226,Concluso,93,17.5827818,40.5304977,6
7PUA0608.227,Concluso,93,17.3609347,40.8366588,6
7PUA0608.229,Concluso,93,18.0851806,39.9790536,6
7PUA0608.23,Concluso,93,18.3520118,39.8315888,6
7PUA0608.23,Concluso,93,18.3686721,39.9050569,6
7PUA0608.230,Concluso,93,18.3686721,39.9050569,6
7PUA0608.231,Concluso,93,16.5987187,41.2027767,6
7PUA0608.232,Concluso,93,16.0660707,41.2224319,6
7PUA0608.233,Concluso,93,17.3392645,40.7028666,6
7PUA0608.234,Concluso,93,18.1750161,40.3515155,6
7PUA0608.24,Concluso,93,16.087233,41.3589627,6
7PUA0608.245,Concluso,092:::093,18.3660856,40.1664425,6
7PUA0608.25,Concluso,93,17.3388569,40.7050607,6
7PUA0608.252,Concluso,092:::093,15.9677004,41.7045562,6
7PUA0608.259,Concluso,092:::093,16.1767489,41.8824764,6
7PUA0608.260,Concluso,092:::093,18.3151535,39.9656942,6
7PUA0608.261,Concluso,092:::093,18.361038,40.0211012,6
7PUA0608.267,Concluso,092:::093,15.1980786,41.3984747,6
7PUA0608.27,Concluso,93,18.3167798,40.150975,6
7PUA0608.27,Concluso,93,18.2052322,40.1253491,6
7PUA0608.274,Concluso,93,18.3115462,39.8502264,6
7PUA0608.276,Concluso,93,17.2985559,40.9525166,6
7PUA0608.277,Concluso,93,17.3392645,40.7028666,6
7PUA0608.278,Concluso,93,18.4232636,40.0034139,6
7PUA0608.28,Concluso,93,18.361038,40.0211012,6
7PUA0608.284,Concluso,93,16.4837252,41.1172905,6
7PUA0608.285,Concluso,93,17.0359662,40.5790772,6
7PUA0608.287,Concluso,93,16.1767489,41.8824764,6
7PUA0608.289,Concluso,93,18.2130205,39.9580705,6
7PUA0608.29,Concluso,93,17.6452085,40.3733605,6
7PUA0608.29,Concluso,93,17.5827818,40.5304977,6
7PUA0608.292,Concluso,93,16.0127759,41.9468998,6
7PUA0608.299,Concluso,93,18.2490162,39.9829215,6
7PUA0608.3,In corso,93,16.8718715,41.1171432,6
7PUA0608.30,Concluso,93,18.1750161,40.3515155,6
7PUA0608.30,Concluso,93,18.2999958,39.9411672,6
7PUA0608.304,Concluso,93,18.2566556,40.1611666,6
7PUA0608.308,Concluso,93,18.1250791,40.0244811,6
7PUA0608.309,Concluso,93,15.3531516,41.8627993,6
7PUA0608.31,Concluso,93,17.9514437,40.4012445,6
7PUA0608.31,Concluso,93,18.0004304,40.2896113,6
7PUA0608.32,Concluso,93,18.1308772,40.1300546,6
7PUA0608.32,Concluso,93,18.2972033,39.858938,6
7PUA0608.33,Concluso,93,16.0773816,41.0856165,6
7PUA0608.33,Concluso,93,16.0895165,40.9684542,6
7PUA0608.34,Concluso,93,17.22261,40.9948946,6
7PUA0608.34,Concluso,93,17.021448,40.9175517,6
7PUA0608.35,Concluso,92,18.298741,40.117885,6
7PUA0608.35,Concluso,92,18.1639694,40.3050973,6
7PUA0608.36,Concluso,93,17.4203669,40.536876,6
7PUA0608.36,Concluso,93,16.798088,40.6249441,6
7PUA0608.37,Concluso,92,17.6388796,40.4993413,6
7PUA0608.37,Concluso,92,17.5779979,40.7295235,6
7PUA0608.38,Concluso,93,18.3225004,39.9750272,6
7PUA0608.39,Concluso,92,16.7558078,40.5774031,6
7PUA0608.39,Concluso,92,17.2470303,40.4643606,6
7PUA0608.4,In corso,93,16.8718715,41.1171432,6
7PUA0608.40,Concluso,93,15.6119855,42.1637056,6
7PUA0608.40,Concluso,93,16.1767489,41.8824764,6
7PUA0608.41,Concluso,93,18.3115462,39.8502264,6
7PUA0608.41,Concluso,93,18.3584374,39.9302065,6
7PUA0608.42,Concluso,93,18.3244507,40.0643376,6
7PUA0608.42,Concluso,93,18.3695308,40.0952956,6
7PUA0608.43,Concluso,92,15.5876232,41.6766631,6
7PUA0608.43,Concluso,92,15.7291788,41.70659,6
7PUA0608.44,Concluso,92,16.8718715,41.1171432,6
7PUA0608.44,Concluso,92,17.2985559,40.9525166,6
7PUA0608.45,Concluso,92,18.4232636,40.0034139,6
7PUA0608.46,Concluso,92,18.298741,40.117885,6
7PUA0608.46,Concluso,92,18.3784727,40.0534972,6
7PUA0608.47,Concluso,93,18.2566556,40.1611666,6
7PUA0608.47,Concluso,93,18.4911678,40.1438978,6
7PUA0608.48,In corso,93,17.9926137,40.0558508,6
7PUA0608.48,In corso,93,17.9679983,40.1514062,6
7PUA0608.49,Concluso,93,18.0154165,40.398562,6
7PUA0608.5,Concluso,92,16.2051484,41.2004543,6
7PUA0608.5,Concluso,92,16.502065,41.242726,6
7PUA0608.50,Concluso,93,18.2052322,40.1253491,6
7PUA0608.51,Concluso,93,18.2130205,39.9580705,6
7PUA0608.53,Concluso,93,16.8721877,41.0037948,6
7PUA0608.54,Concluso,93,15.1316634,41.5432306,6
7PUA0608.55,Concluso,93,18.1724756,40.1758228,6
7PUA0608.56,Concluso,93,18.3363381,40.271488,6
7PUA0608.57,Concluso,93,17.1184062,40.5910849,6
7PUA0608.58,Concluso,93,17.4203669,40.7536281,6
7PUA0608.59,Concluso,93,17.4778206,40.5827618,6
7PUA0608.6,In corso,93,16.8718715,41.1171432,6
7PUA0608.61,Concluso,93,17.2470303,40.4643606,6
7PUA0608.62,Concluso,93,18.0604887,40.2696379,6
7PUA0608.63,Concluso,93,16.0490882,41.7106192,6
7PUA0608.64,Concluso,93,16.6910569,41.1078251,6
7PUA0608.66,In corso,93,16.8718715,41.1171432,6
7PUA0608.67,In corso,93,16.8718715,41.1171432,6
7PUA0608.68,In corso,93,16.8718715,41.1171432,6
7PUA0608.7,In corso,93,16.8718715,41.1171432,6
7PUA0608.70,Concluso,92,18.298741,40.117885,6
7PUA0608.71,Concluso,92,16.4131601,41.1534886,6
7PUA0608.72,Concluso,91,17.1632224,40.8792212,6
7PUA0608.73,Concluso,91,18.2130205,39.9580705,6
7PUA0608.75,Concluso,91,18.361038,40.0211012,6
7PUA0608.76,Concluso,91,18.3244507,40.0643376,6
7PUA0608.77,Concluso,91,18.4572788,40.1092347,6
7PUA0608.78,Concluso,91,16.2838207,41.3196635,6
7PUA0608.79,Concluso,91,16.4131601,41.1534886,6
7PUA0608.8,In corso,93,16.8718715,41.1171432,6
7PUA0608.81,In corso,91,18.07098,40.1506664,6
7PUA0608.82,In corso,91,17.9926137,40.0558508,6
7PUA0608.84,Concluso,91,17.0035634,41.0092589,6
7PUA0608.85,Concluso,91,15.5627449,41.2033413,6
7PUA0608.9,Concluso,92,18.4572788,40.1092347,6
7PUA0608.9,Concluso,92,18.4232636,40.0034139,6
7PUA0608.92,Concluso,93,15.1109782,41.5960301,6
7PUA0608.93,Concluso,93,15.8936429,41.2656157,6
7PUA0608.94,Concluso,93,17.2470303,40.4643606,6
7PUA0608.95,Concluso,93,16.9221587,40.7990706,6
7PUA1201.1,Liquidato,91,15.9165105,41.6307347,6
7PUA1201.103,In corso,22,18.1639694,40.3050973,5
7PUA1201.105,In corso,85,18.1639694,40.3050973,5
7PUA1201.11,In corso,90,16.4837252,41.1172905,5
7PUA1201.13,In corso,85,16.4754166,41.1193515,5
7PUA1201.15,In corso,91,16.4837252,41.1172905,6
7PUA1201.16,In corso,85,17.22261,40.9948946,5
7PUA1201.17,In corso,91,17.22261,40.9948946,6
7PUA1201.18,In corso,13,17.2277788,40.990628,4
7PUA1201.184,In corso,85,17.4203669,40.7536281,5
7PUA1201.185,In corso,90,17.4203669,40.7536281,5
7PUA1201.186,In corso,91,17.4203669,40.7536281,6
7PUA1201.19,In corso,90,17.22261,40.9948946,5
7PUA1201.2,In corso,90,15.3795161,41.6854203,5
7PUA1201.222,In corso,90,18.0906543,40.3364798,5
7PUA1201.223,In corso,91,18.0906543,40.3364798,6
7PUA1201.3,In corso,91,16.4131601,41.1534886,6
7PUA1201.4,In corso,91,16.4115961,41.151899,6
7PUA1201.51,In corso,91,15.3795161,41.6854203,6
7PUA1201.52,In corso,90,15.3795161,41.6854203,5
7PUA1201.53,In corso,90,15.3860855,41.6938778,5
7PUA1201.55,In corso,91,15.3795161,41.6854203,6
7PUA1201.9,In corso,13,16.4921838,41.1182693,4
7VE10004772,Concluso,13,11.29624,45.44708,4
7VE10004802,In corso,13,12.4025001,46.11476,4
7VE10007745,Concluso,13,11.1631376,45.5129083,4
7VE10008421,Concluso,13,11.8990313,45.4562966,4
7VE10008683,Concluso,13,12.2096974,46.1391941,4
7VE10009061,Concluso,13,11.8856672,45.6148578,4
7VE10009282,Concluso,13,11.48972,45.11124,4
7VE10009283,Concluso,13,11.935809,45.9199178,4
7VE10009301,Concluso,13,11.451825,45.120558,4
7VE10009321,Concluso,13,12.0841472,46.0618896,4
7VE10009442,Non avviato,13,11.5519619,45.1958875,4
7VE10009461,Concluso,13,11.1831351,45.4128516,4
7VE10009601,Concluso,13,11.7268571,45.309356,4
7VE10009661,In corso,13,11.583698,45.1933205,4
7VE10009905,Concluso,13,11.7834387,45.2900471,4
7VE10009961,Concluso,13,11.7830884,45.2925183,4
7VE10010101,Concluso,13,11.7317455,45.3355949,4
7VE10010121,Concluso,13,11.8763565,46.0391807,4
7VE10010181,Concluso,13,11.4254187,44.9837381,4
7VE10010481,Concluso,13,10.7417489,45.5884152,4
7VE10010561,Concluso,13,11.7633813,45.7568631,4
7VE10010661,Concluso,13,11.8278399,45.6628095,4
7VE10010961,Concluso,13,11.9320533,45.920843,4
7VE10011086,Concluso,88,11.7649294,45.7809333,5
7VE10011301,Concluso,88,11.7708153,45.7745748,5
7VE10011661,Concluso,13,11.95352,45.41583,4
7VE10012021,Concluso,13,12.1552858,45.6455355,4
7VE10012061,Concluso,13,11.656614,45.227115,4
7VE10012081,Concluso,13,12.1197092,45.8610024,4
7VE10012121,Concluso,13,12.008808,45.555318,4
7VE10012203,Concluso,13,11.9555214,45.7541112,4
7VE10012401,Concluso,88,11.9341281,45.66415,5
7VE10012761,In corso,13,11.8399786,45.7787416,4
7VE10012844,Concluso,13,12.678542,45.7283255,4
7VE10012881,Concluso,13,12.0359661,45.7495811,4
7VE10012904,Concluso,13,12.6079531,45.7769557,4
7VE10012905,Concluso,13,12.6043887,45.77348,4
7VE10012961,In corso,13,10.893398,45.65657,4
7VE10013042,Concluso,13,12.37272,46.42692,4
7VE10013142,Concluso,88,10.94681,45.35887,5
7VE10013222,Concluso,13,12.2847557,45.8491325,4
7VE10013483,Concluso,88,12.3509113,45.8439483,5
7VE10013502,Concluso,13,11.5909736,45.539762,4
7VE10013621,Concluso,13,12.1339039,45.8718977,4
7VE10014041,Concluso,13,11.9868399,45.22057,4
7VE10014242,Concluso,13,11.5355329,45.378223,4
7VE10014441,Concluso,13,11.8878607,45.1861028,4
7VE10014461,Concluso,13,12.1731035,45.8601537,4
7VE10014622,Concluso,13,11.9396449,45.6623686,4
7VE10014641,Concluso,13,11.920059,45.6744669,4
7VE10014761,Concluso,13,11.9047541,45.6516209,4
7VE10014821,Concluso,13,11.546121,45.4089041,4
7VE10014881,Concluso,13,12.729052,45.815792,4
7VE10015061,In corso,13,11.7516111,45.4934367,4
7VE10015121,Concluso,13,11.818493,45.245538,4
7VE10015142,Concluso,13,11.9383421,45.6636393,4
7VE10015361,Concluso,88,12.1197092,45.8610024,5
7VE10017122,Concluso,88,11.88604,45.612137,5
7VE10019815,Concluso,88,12.1406379,45.969952,5
7VE10019826,Concluso,13,11.4426697,45.6292977,4
7VE10020924,Concluso,88,12.1070296,45.8673083,5
7VE10022781,Concluso,88,12.036519,45.822193,5
7VE10022782,Concluso,13,10.9539775,45.6278307,4
7VE10022821,Concluso,88,11.3419899,45.61527,5
7VE10023201,Concluso,88,12.3622833,46.1418281,5
7VE10023242,Concluso,88,11.3311712,45.5216082,5
7VE10023422,Concluso,13,11.40819,45.6594399,4
7VE10023778,Concluso,88,12.3390843,46.0075836,5
7VE10023786,Concluso,88,12.3107639,45.7082,5
7VE10023905,Concluso,13,11.8857774,45.1877756,4
7VE10023921,Concluso,88,11.5482117,45.6379137,5
7VE10023961,Concluso,88,11.4767415,45.5340172,5
7VE10024022,Concluso,13,11.2117135,45.1885399,4
7VE10024084,In corso,13,12.0798754,46.0619721,4
7VE10024141,Concluso,88,12.1305907,46.0743147,5
7VE10024142,Concluso,88,12.0401234,46.0798275,5
7VE10024162,Concluso,13,11.9103931,46.0155704,4
7VE10024221,Concluso,13,11.7534581,45.6371484,4
7VE10024281,Concluso,13,11.1784709,45.3072741,4
7VE10024481,Concluso,88,12.1877,46.10122,5
7VE10024529,Concluso,88,12.36263,45.78604,5
7VE10024530,Concluso,88,12.3098868,46.175277,5
7VE10024701,Concluso,13,11.5976244,44.9619578,4
7VE10024725,Concluso,88,12.08336,46.0615499,5
7VE10024741,Concluso,88,11.2906576,45.3572866,5
7VE10024843,Concluso,88,12.0901331,45.9437687,5
7VE10024850,In corso,88,12.1225229,45.7831311,5
7VE10024922,Concluso,88,11.3983685,45.7410991,5
7VE10024982,Concluso,88,12.4987625,45.7859319,5
7VE10025022,Concluso,13,11.790107,45.1967176,4
7VE10025081,Concluso,88,12.0896038,45.7808626,5
7VE10025162,Concluso,88,11.8780784,45.8568458,5
7VE10025341,In corso,13,12.3629736,45.7874283,4
7VE10025401,Concluso,13,11.6925935,45.0145153,4
7VE10025422,Concluso,13,11.2610583,45.7904305,4
7VE10025521,Concluso,13,12.1597991,45.6805307,4
7VE10025541,Concluso,13,11.8021516,45.7817205,4
7VE10025672,Concluso,13,12.1624264,46.0387299,4
7VE10025681,Concluso,13,11.4461641,45.470922,4
7VE10025781,In corso,13,11.8784312,45.4613737,4
7VE10026001,Concluso,13,11.7062744,45.5812034,4
7VE10041121,Concluso,95,12.8859589,45.6030238,6
7VE10041121,Concluso,95,12.7234046,45.7998068,6
7VE10041121,Concluso,95,12.2390166,45.4824397,6
7VE10041121,Concluso,95,13.4215983,46.0987429,6
7VE10041121,Concluso,95,13.2345794,46.0710668,6
7VE10041121,Concluso,95,13.7768182,45.6495264,6
7VE10041121,Concluso,95,12.1285285,44.1879103,6
7VE10041182,Concluso,94,12.2786505,45.2190746,6
7VE10041182,Concluso,94,12.3155151,45.4408474,6
7VE10041182,Concluso,94,11.7902158,45.0698118,6
7VE10041182,Concluso,94,12.2297518,44.9219188,6
7VE10041182,Concluso,94,11.9418498,44.7452072,6
7VE10041182,Concluso,94,12.3476822,44.2635492,6
7VE10041182,Concluso,94,14.6627161,41.5602544,6
7VE10041182,Concluso,94,14.7663395,41.6342547,6
7VE10041182,Concluso,94,14.9116721,41.5083719,6
7VE10041182,Concluso,94,14.7991557,41.5177347,6
7VE10041182,Concluso,94,14.830786,41.4826567,6
7VE10041182,Concluso,94,14.946915,41.4818797,6
7VE10041641,In corso,85,12.3499009,45.4348502,5
7VE10041641,In corso,85,12.3342183,44.9523571,5
7VE10041641,In corso,85,13.1673365,45.7653822,5
7VE10041641,In corso,85,13.766755,45.6499198,5
7VE10041641,In corso,85,12.1822792,44.4042427,5
7VE10041641,In corso,85,12.7446435,43.9637243,5
7VE10041641,In corso,85,13.5103008,43.6105194,5
7VE10041704,In corso,88,13.3326647,45.9107687,5
7VE10041704,In corso,88,13.5093069,43.6101964,5
7VE10041704,In corso,88,14.6550841,41.559257,5
7VE10042201,In corso,92,12.3269875,45.4349735,6
7VE10042201,In corso,92,16.8713221,41.1186931,6
7VE10042201,In corso,92,17.2287646,40.9940244,6
7VE10042301,In corso,86,12.3499009,45.4348502,5
7VE10042301,In corso,86,12.1228878,44.9445657,5
7VE10042301,In corso,86,13.763559,45.7101661,5
7VE10042301,In corso,86,13.8287029,45.6572549,5
7VE10042301,In corso,86,13.501918,43.6131574,5
7VE10042381,In corso,94,12.200251,44.4154754,6
7VE10042381,In corso,94,12.5771887,44.0718312,6
7VE10042381,In corso,94,13.7026275,42.659082,6
7VE10042541,Concluso,85,12.2786505,45.2190746,5
7VE10042541,Concluso,85,12.3218485,45.4348042,5
7VE10042541,Concluso,85,12.4616076,45.4581725,5
7VE10042541,Concluso,85,12.4052023,44.200847,5
7VE10042541,Concluso,85,12.7384318,43.963318,5
7VE10042541,Concluso,85,12.9155494,43.9124756,5
7VE10042541,Concluso,85,16.5987187,41.2027767,5
7VE10042641,Concluso,87,12.320995,45.4391951,5
7VE10042641,Concluso,87,12.6934399,43.9735927,5
7VE10042641,Concluso,87,12.9126084,43.9094383,5
7VE10042641,Concluso,87,17.5782591,40.7323298,5
7VE10042741,In corso,94,12.312702,45.4313686,6
7VE10042741,In corso,94,13.7735071,45.6369439,6
7VE10042741,In corso,94,12.2813954,44.4914116,6
7VE10042741,In corso,94,13.5127759,43.6171442,6
7VE10043021,Concluso,95,13.5054829,43.6161908,6
7VE10043021,Concluso,95,13.6217034,43.5191009,6
7VE10043021,Concluso,95,13.6761644,42.773052,6
7VE10043021,Concluso,95,13.6986639,42.6611431,6
7VE10043021,Concluso,95,14.1944994,42.4794159,6
7VE10043021,Concluso,95,14.1635845,42.347886,6
7VE10043021,Concluso,95,14.7058711,42.1045588,6
7VE10043021,Concluso,95,16.8740079,41.1217356,6
7VE10043021,Concluso,95,17.1069179,40.9694859,6
7VE10043021,Concluso,95,17.0920537,41.062055,6
7VE10043021,Concluso,95,17.22261,40.9948946,6
7VE10043021,Concluso,95,16.9985927,41.0001084,6
7VE10043061,Concluso,94,12.3155151,45.4408474,6
7VE10043061,Concluso,94,12.3476822,44.2635492,6
7VE10043061,Concluso,94,13.518915,43.6158299,6
7VE10043061,Concluso,94,14.9952839,42.0005331,6
7VE10043102,Concluso,94,12.3350345,45.4330611,6
7VE10043102,Concluso,94,11.8805275,45.3995897,6
7VE10043102,Concluso,94,11.6400406,45.0304481,6
7VE10043102,Concluso,94,13.3691002,45.769558,6
7VE10043102,Concluso,94,12.1990856,44.4175237,6
7VE10043290,Concluso,94,11.6190631,44.8360591,6
7VE10043290,Concluso,94,12.0403625,44.2225421,6
7VE10043290,Concluso,94,16.8676672,41.1257434,6
7VE10043385,In corso,87,12.2712498,45.1845474,5
7VE10043385,In corso,87,12.3542103,45.4402677,5
7VE10043385,In corso,87,13.7714926,45.6503489,5
7VE10043385,In corso,87,12.1734082,44.6995018,5
7VE10043643,In corso,86,12.3155151,45.4408474,5
7VE10043643,In corso,86,13.3057286,45.909424,5
7VE10043643,In corso,86,13.7768182,45.6495264,5
7VE10043643,In corso,86,12.5695158,44.0678288,5
7VE10043643,In corso,86,13.518915,43.6158299,5
7VE10044130,In corso,84,12.3499009,45.4348502,5
7VE10044130,In corso,84,13.03809,43.8239611,5
7VE10044130,In corso,84,12.9070184,43.9220485,5
7VE10044130,In corso,84,12.6368665,43.723217,5
7VE10044130,In corso,84,13.5172798,43.6157452,5
7VE10044130,In corso,84,14.2147115,42.4620158,5
7VE10044343,Concluso,87,14.2160898,42.4617902,5
7VE10044343,Concluso,87,18.1750161,40.3515155,5
7VE10044361,In corso,88,12.224953,45.4797199,5
7VE10044361,In corso,88,12.5699927,44.0620492,5
7VE10044361,In corso,88,14.2149507,42.4648688,5
7VE10044361,In corso,88,14.6550841,41.559257,5
7VE10044622,In corso,94,12.3357176,45.4361737,6
7VE10044622,In corso,94,13.5370672,45.8086549,6
7VE10044622,In corso,94,11.6205534,44.8367377,6
7VE10044622,In corso,94,12.5699833,44.0620359,6
7VE10044622,In corso,94,16.8676672,41.1257434,6
7VE10044921,In corso,94,13.433127,46.0801447,6
7VE10044921,In corso,94,12.5695158,44.0678288,6
7VE10044921,In corso,94,12.4224544,43.9834232,6
7VE10044921,In corso,94,12.2659994,43.8176465,6
7VE10044921,In corso,94,12.7512895,43.8979222,6
7VE10044921,In corso,94,12.5180644,43.6712887,6
7VE10044921,In corso,94,14.6627161,41.5602544,6
7VE10044942,In corso,85,12.1607727,45.5459506,5
7VE10044942,In corso,85,12.0723259,45.5526011,5
7VE10044942,In corso,85,12.1041076,45.5213347,5
7VE10044942,In corso,85,12.1252505,45.5630155,5
7VE10044942,In corso,85,12.1626353,45.4925187,5
7VE10044942,In corso,85,12.3211086,45.4371522,5
7VE10044942,In corso,85,11.9486864,45.5675905,5
7VE10044942,In corso,85,11.944582,45.5945028,5
7VE10044942,In corso,85,11.8767611,45.4064349,5
7VE10044942,In corso,85,11.9978588,45.6075133,5
7VE10044942,In corso,85,12.0506796,45.5918062,5
7VE10044942,In corso,85,12.42849,44.9025176,5
7VE10044942,In corso,85,12.2080923,45.005969,5
7VE10044942,In corso,85,12.2191884,45.0403484,5
7VE10044942,In corso,85,13.1881639,45.8022167,5
7VE10044942,In corso,85,12.9951403,45.7762112,5
7VE10044942,In corso,85,13.1040857,45.6685554,5
7VE10044942,In corso,85,13.1668795,45.7641466,5
7VE10044942,In corso,85,13.1259832,45.81866,5
7VE10044942,In corso,85,13.0807662,45.8035082,5
7VE10044942,In corso,85,13.1141264,45.8514719,5
7VE10044942,In corso,85,13.2236205,45.8620687,5
7VE10044942,In corso,85,13.0774589,45.7876042,5
7VE10044942,In corso,85,13.3284485,46.1296062,5
7VE10044942,In corso,85,13.2077046,45.8326016,5
7VE10044942,In corso,85,13.0685177,43.1357116,5
7VE10044942,In corso,85,13.88371,42.94352,5
7VE10044942,In corso,85,15.5627449,41.2033413,5
7VE10044942,In corso,85,15.5148587,41.1348576,5
7VE10044942,In corso,85,15.8936429,41.2656157,5
7VE10044942,In corso,85,15.4610329,41.1034937,5
7VE10044942,In corso,85,16.268117,41.2321818,5
7VE10044942,In corso,85,16.2838207,41.3196635,5
7VE10044942,In corso,85,16.0660707,41.2224319,5
7VE10044942,In corso,85,16.1698563,41.3523079,5
7VE10044942,In corso,85,16.0773816,41.0856165,5
7VE10044942,In corso,85,16.0691481,41.3017572,5
7VE10044942,In corso,85,16.0895165,40.9684542,5
7VE10044942,In corso,85,16.0788413,41.3592428,5
7VE10045081,In corso,87,12.3155151,45.4408474,5
7VE10045081,In corso,87,13.2345794,46.0710668,5
7VE10045081,In corso,87,12.3476822,44.2635492,5
7VE10045081,In corso,87,12.2464292,44.1396438,5
7VE10046122,In corso,87,11.597264,44.83275,5
7VE10046144,In corso,84,13.1673365,45.7653822,5
7VE10046144,In corso,84,13.2115038,46.0806371,5
7VE10046144,In corso,84,13.764322,45.709329,5
7VE10046144,In corso,84,13.5127759,43.6171442,5
7VE10046144,In corso,84,14.2149507,42.4648688,5
7VE10046694,In corso,94,12.3155151,45.4408474,6
7VE10046694,In corso,94,12.0560381,45.0555487,6
7VE10046694,In corso,94,12.1221024,44.9476576,6
7VE10046694,In corso,94,12.1070074,44.8299553,6
7VE10046694,In corso,94,12.1793532,44.6940053,6
7VE10046694,In corso,94,11.9418498,44.7452072,6
7VE10046722,In corso,84,11.9137469,45.3159813,5
7VE10046722,In corso,84,12.42849,44.9025176,5
7VE10046722,In corso,84,12.2421765,45.0761113,5
7VE10046722,In corso,84,12.2191884,45.0403484,5
7VE10046722,In corso,84,13.7768182,45.6495264,5
7VE10046722,In corso,84,11.619787,44.8381237,5
7VE10046722,In corso,84,13.518915,43.6158299,5
7VE10046722,In corso,84,13.9293014,42.8270607,5
7VE10046722,In corso,84,13.9665051,42.7538138,5
7VE10046722,In corso,84,14.0676742,42.6076493,5
7VE10046722,In corso,84,14.0160161,42.6751898,5
7VE10046722,In corso,84,14.1262485,42.5435931,5
7VE10046722,In corso,84,13.6986639,42.6611431,5
7VE10046722,In corso,84,13.9184365,42.8032722,5
7VE10046722,In corso,84,13.9131944,42.8869619,5
7VE10046722,In corso,84,14.0590923,42.5185478,5
7VE10046722,In corso,84,14.1436996,42.5102079,5
7VE10046722,In corso,84,14.2160898,42.4617902,5
7VE10046731,In corso,85,12.2412472,44.1531437,5
7VE10046731,In corso,85,13.0219402,43.8482046,5
7VE10046731,In corso,85,13.5103008,43.6105194,5
7VE10046731,In corso,85,14.4077858,42.3581724,5
7VE10046849,In corso,87,12.8859589,45.6030238,5
7VE10046849,In corso,87,12.080621,45.1305442,5
7VE10046849,In corso,87,12.2786505,45.2190746,5
7VE10046849,In corso,87,12.6801548,45.5808511,5
7VE10046849,In corso,87,12.6438498,45.5334198,5
7VE10046849,In corso,87,12.2989231,45.5574362,5
7VE10046849,In corso,87,13.0019979,45.7054178,5
7VE10046849,In corso,87,12.0044819,45.4101245,5
7VE10046849,In corso,87,12.3155151,45.4408474,5
7VE10046849,In corso,87,12.4616076,45.4581725,5
7VE10046849,In corso,87,11.9396411,45.2748146,5
7VE10046849,In corso,87,11.8767611,45.4064349,5
7VE10046849,In corso,87,11.6724524,45.3489181,5
7VE10046849,In corso,87,12.42849,44.9025176,5
7VE10046849,In corso,87,12.2421765,45.0761113,5
7VE10046849,In corso,87,11.7902158,45.0698118,5
7VE10046849,In corso,87,12.2191884,45.0403484,5
7VE10046849,In corso,87,13.3485873,45.8760638,5
7VE10046849,In corso,87,13.3687199,45.7681691,5
7VE10046849,In corso,87,13.2847476,45.8835882,5
7VE10046849,In corso,87,13.2493963,45.9226203,5
7VE10046849,In corso,87,13.1881639,45.8022167,5
7VE10046849,In corso,87,13.335208,45.8206779,5
7VE10046849,In corso,87,13.3912731,45.9251844,5
7VE10046849,In corso,87,13.1457376,46.2891468,5
7VE10046849,In corso,87,12.9943424,45.7822908,5
7VE10046849,In corso,87,13.1040857,45.6685554,5
7VE10046849,In corso,87,13.1668795,45.7641466,5
7VE10046849,In corso,87,13.1259832,45.81866,5
7VE10046849,In corso,87,13.0807662,45.8035082,5
7VE10046849,In corso,87,13.3057286,45.909424,5
7VE10046849,In corso,87,13.1141264,45.8514719,5
7VE10046849,In corso,87,13.2236205,45.8620687,5
7VE10046849,In corso,87,13.0774589,45.7876042,5
7VE10046849,In corso,87,13.3284485,46.1296062,5
7VE10046849,In corso,87,13.4015817,45.8383,5
7VE10046849,In corso,87,13.2077046,45.8326016,5
7VE10046849,In corso,87,13.3513412,45.7989522,5
7VE10046849,In corso,87,13.2627729,45.8292352,5
7VE10046849,In corso,87,13.4014288,45.8659451,5
7VE10046849,In corso,87,13.3952825,45.8137036,5
7VE10046849,In corso,87,13.6201754,45.9401812,5
